Date & Time,Loads [kW],Solar [kW],MEF [kgCO2/kWh]
4/9/2023 4:33,0.783633333,0.042383333,0.3305418947106682
4/9/2023 4:34,0.790583333,0.042533333,0.3284881704908066
4/9/2023 4:35,0.789133333,0.042583333,0.326434446270945
4/9/2023 4:36,0.789683333,0.042483333,0.32891195970493536
4/9/2023 4:37,0.787116667,0.042333333,0.3313894731389258
4/9/2023 4:38,0.78345,0.042316667,0.3338669865729162
4/9/2023 4:39,0.791133333,0.041933333,0.33634450000690663
4/9/2023 4:40,0.784116667,0.042216667,0.338822013440897
4/9/2023 4:41,0.792666667,0.042216667,0.33991293600033123
4/9/2023 4:42,0.83025,0.043583333,0.3410038585597654
4/9/2023 4:43,0.937216667,0.04665,0.3420947811191996
4/9/2023 4:44,0.931466667,0.0466,0.34318570367863377
4/9/2023 4:45,0.9342,0.046516667,0.344276626238068
4/9/2023 4:46,0.935633333,0.046633333,0.34500094942741477
4/9/2023 4:47,0.937433333,0.046766667,0.34572527261676156
4/9/2023 4:48,0.934716667,0.046683333,0.3464495958061084
4/9/2023 4:49,0.925166667,0.046483333,0.3471739189954552
4/9/2023 4:50,0.9283,0.046616667,0.347898242184802
4/9/2023 4:51,0.8304,0.043633333,0.3480819269660594
4/9/2023 4:52,0.789716667,0.04245,0.3482656117473168
4/9/2023 4:53,0.798233333,0.042383333,0.3484492965285742
4/9/2023 4:54,0.801833333,0.042366667,0.3486329813098316
4/9/2023 4:55,0.817183333,0.042133333,0.348816666091089
4/9/2023 4:56,0.8111,0.042166667,0.3524202253042508
4/9/2023 4:57,0.807366667,0.0424,0.3560237845174126
4/9/2023 4:58,0.80525,0.042433333,0.3596273437305744
4/9/2023 4:59,0.79565,0.042266667,0.3632309029437362
4/9/2023 5:00,0.79935,0.0421,0.366834462156898
4/9/2023 5:01,0.798116667,0.0421,0.3703583736928624
4/9/2023 5:02,0.801383333,0.04215,0.3738822852288268
4/9/2023 5:03,0.808016667,0.042216667,0.3774061967647912
4/9/2023 5:04,0.816716667,0.041933333,0.38093010830075563
4/9/2023 5:05,0.8144,0.041933333,0.38445401983672
4/9/2023 5:06,0.94345,0.045716667,0.3837463841499634
4/9/2023 5:07,0.955566667,0.046183333,0.3830387484632068
4/9/2023 5:08,0.945916667,0.046216667,0.3823311127764502
4/9/2023 5:09,0.942716667,0.04625,0.3816234770896936
4/9/2023 5:10,0.942016667,0.046416667,0.380915841402937
4/9/2023 5:11,0.945066667,0.046333333,0.380546858103908
4/9/2023 5:12,0.957,0.046383333,0.38017787480487897
4/9/2023 5:13,0.965133333,0.046066667,0.37980889150585
4/9/2023 5:14,0.902566667,0.0447,0.379439908206821
4/9/2023 5:15,0.8195,0.041733333,0.379070924907792
4/9/2023 5:16,0.81855,0.042066667,0.3764089198242872
4/9/2023 5:17,0.816683333,0.042166667,0.3737469147407824
4/9/2023 5:18,0.8071,0.04215,0.3710849096572776
4/9/2023 5:19,0.807683333,0.042233333,0.3684229045737728
4/9/2023 5:20,0.811133333,0.042183333,0.365760899490268
4/9/2023 5:21,0.821316667,0.042066667,0.36099719820143383
4/9/2023 5:22,0.82085,0.042066667,0.35623349691259965
4/9/2023 5:23,0.822633333,0.0421,0.3514697956237654
4/9/2023 5:24,0.824483333,0.042,0.3467060943349312
4/9/2023 5:25,0.8238,0.041983333,0.341942393046097
4/9/2023 5:26,0.81815,0.041766667,0.34289674704037804
4/9/2023 5:27,0.816266667,0.042016667,0.34385110103465905
4/9/2023 5:28,0.818033333,0.042216667,0.34480545502894
4/9/2023 5:29,0.875366667,0.043466667,0.345759809023221
4/9/2023 5:30,0.98365,0.045916667,0.346714163017502
4/9/2023 5:31,0.966033333,0.0463,0.346714163017502
4/9/2023 5:32,0.968133333,0.0461,0.346714163017502
4/9/2023 5:33,0.9715,0.046466667,0.346714163017502
